id,nodes,start,end,distance
458212460,"[[5954443098, 22.2454055, 113.6110571], [7375917840, 22.2453538, 113.6102376], [4542491302, 22.2452113, 113.6092356], [7375917849, 22.2450168, 113.6082616], [5948178514, 22.2447418, 113.6071919], [8711423998, 22.2444494, 113.6063512], [8711423995, 22.2441719, 113.6057048], [8711423996, 22.2436679, 113.6047696], [7375917848, 22.2430571, 113.6038857], [8711423993, 22.2423131, 113.6030687], [8711423997, 22.2414719, 113.602362], [8711423994, 22.2381814, 113.6000616], [4542491299, 22.2373114, 113.5992757], [7375917847, 22.2366063, 113.5984054], [7375917846, 22.2359332, 113.5973439], [7375917845, 22.2354741, 113.5963459], [7375917844, 22.2350011, 113.5948359], [7375917843, 22.2346939, 113.5936027], [7375917842, 22.2345335, 113.5923559], [7375917841, 22.2344814, 113.5906387], [4542491300, 22.2344856, 113.5895228], [7375917857, 22.2345937, 113.5884296], [7375917858, 22.2347307, 113.5876396], [7375917860, 22.234945, 113.5870096], [7375917867, 22.2351138, 113.5866554], [7375917859, 22.2353701, 113.5862915], [7375917856, 22.2358004, 113.5858806], [7375917853, 22.2362855, 113.585581], [4542491301, 22.2368001, 113.5853854], [7375917855, 22.237273, 113.5853152], [7375917854, 22.2378453, 113.5853155], [7375917852, 22.2383892, 113.5854028], [7375917850, 22.2388472, 113.5855193], [7375917851, 22.2393298, 113.5856839], [4542490910, 22.240968, 113.586427]]","[5954443098, 22.2454055, 113.6110571]","[4542490910, 22.240968, 113.586427]"
458952808,"[[5872493080, 22.2864844, 114.2241693], [2056047942, 22.2870604, 114.2247556], [6831112902, 22.2874512, 114.2250412], [5704189143, 22.2881087, 114.2253578], [2056047943, 22.2892146, 114.2256353], [2056047944, 22.290113, 114.2257533], [2056047945, 22.2909172, 114.2257211], [6831112901, 22.2917851, 114.2255414], [7674086012, 22.2928576, 114.2252207], [673375707, 22.3054198, 114.220464], [6831076881, 22.3057496, 114.2203317], [6831076880, 22.3059061, 114.2202618], [673375708, 22.3060948, 114.2200993], [6831076884, 22.3062306, 114.2198911], [6831076883, 22.3062921, 114.2196217], [2056047952, 22.3063231, 114.2193321], [673375709, 22.3063509, 114.218995], [6831112885, 22.3063672, 114.2187922], [673375711, 22.3064373, 114.2184953], [6831112892, 22.3065366, 114.2183462], [673375714, 22.3066705, 114.2182271], [6831112891, 22.3068921, 114.2181519], [6831112890, 22.3071177, 114.2181763], [2056047953, 22.3073157, 114.2182486], [2056047954, 22.3074844, 114.2183397], [2056047955, 22.3078794, 114.2188354], [9120316695, 22.3084109, 114.220114], [5221596637, 22.3085245, 114.2202986], [9120316701, 22.308633, 114.2202927]]","[5872493080, 22.2864844, 114.2241693]","[9120316701, 22.308633, 114.2202927]"
459831975,"[[5171581149, 25.1350826, 121.741621], [6924949108, 25.1348022, 121.7420419], [6924949109, 25.1346953, 121.7422028], [6924949110, 25.1346286, 121.7423677], [6924949111, 25.1345934, 121.7425193], [6924949112, 25.1345751, 121.7426735], [6924949113, 25.1345703, 121.7428036], [6924949114, 25.13458, 121.7429873], [6924949115, 25.1346079, 121.7431469], [6924949116, 25.1346723, 121.7432931], [6924949117, 25.1347779, 121.7434084], [6924949118, 25.1364752, 121.7445631], [6924949119, 25.1367642, 121.7447858], [6924949120, 25.1371745, 121.745121], [6924949121, 25.1374781, 121.7454751], [6924949122, 25.1384785, 121.746953], [6924949123, 25.1428491, 121.7545544], [6924949124, 25.1431089, 121.7549701], [6924949125, 25.1433347, 121.7552491], [6924949126, 25.1435921, 121.7554583], [6924949127, 25.1439587, 121.7556514], [6924949128, 25.1443715, 121.7558016], [6924949129, 25.14476, 121.7558981], [6924949130, 25.1452868, 121.755992], [6924949131, 25.1458016, 121.7560537], [6924949132, 25.1461682, 121.7560671], [6924949133, 25.1507498, 121.7562361], [6924949134, 25.1514879, 121.7562361], [6924949135, 25.1522599, 121.7561878], [6924949136, 25.152964, 121.7561395], [6924949137, 25.1537167, 121.7560323], [6924949138, 25.1543819, 121.7559089], [6924949139, 25.1554064, 121.7555977], [6924949140, 25.1587166, 121.7546206], [4555678724, 25.162333, 121.7536391], [4555678715, 25.191913, 121.746026], [4555678716, 27.8025706, 121.1905399], [4555678717, 27.8400595, 121.1985201], [4555678718, 27.9075774, 121.1949546], [4555678719, 27.9610607, 121.1626769], [4555678720, 28.0188869, 121.1332569], [4555678722, 28.0753328, 121.1310296], [4555678721, 28.0846551, 121.1426023], [4127915632, 28.084358, 121.1442597]]","[5171581149, 25.1350826, 121.741621]","[4127915632, 28.084358, 121.1442597]"
460889344,"[[4564763866, 22.8518657, 108.7625185], [4564763849, 22.8516031, 108.7628134], [4564763840, 22.8514635, 108.7629244], [4564763826, 22.8511332, 108.7631415], [4564763820, 22.8505098, 108.7632879], [4564763815, 22.8500302, 108.7633286]]","[4564763866, 22.8518657, 108.7625185]","[4564763815, 22.8500302, 108.7633286]"
460893413,"[[4564797132, 23.039287, 113.4082268], [7793767152, 23.0394356, 113.4078914], [7793767153, 23.0394676, 113.407483], [7793767154, 23.0394691, 113.4069615], [7793767155, 23.0394289, 113.4064066], [7793767151, 23.0392194, 113.4048085], [7793767150, 23.0391862, 113.4043488], [7793767149, 23.039202, 113.4038013], [4564797131, 23.0392576, 113.4031984]]","[4564797132, 23.039287, 113.4082268]","[4564797131, 23.0392576, 113.4031984]"
461691995,"[[4571623472, 23.73318, 117.5449918], [4571623473, 23.733694, 117.5451974], [4571623474, 23.734056, 117.5456561], [4571623475, 23.7346786, 117.5458143], [4571623476, 23.7351854, 117.5457668], [4571623477, 23.7364016, 117.5447387], [4571623478, 23.7376468, 117.5433626], [4571623479, 23.7383997, 117.5423187], [4571623480, 23.7391671, 117.5412431], [4571623481, 23.739587, 117.5391236], [4571623482, 23.7396884, 117.5377001], [4571623483, 23.7401082, 117.5362291], [4571623484, 23.7406005, 117.5336667], [4571623485, 23.740644, 117.5324646], [4571623486, 23.7403109, 117.5316895], [5341680095, 23.7398834, 117.5306147]]","[4571623472, 23.73318, 117.5449918]","[5341680095, 23.7398834, 117.5306147]"
464532883,"[[64623192, 26.1333792, 119.5639922], [4596334937, 26.1333657, 119.5640558], [4596334938, 26.1333657, 119.5643602], [4596334939, 26.1331624, 119.5644168], [4596334940, 26.1329336, 119.5652662], [4596334941, 26.1329018, 119.568048], [4596334942, 26.1329717, 119.5696407], [4596334943, 26.132851, 119.5718916], [4596334944, 26.1326603, 119.5757776], [4596334945, 26.1327938, 119.5788426], [4596334946, 26.1330671, 119.5807962], [4596334947, 26.1334866, 119.5843958], [4596334948, 26.1336418, 119.5862011], [4596334949, 26.1337107, 119.5891011], [6831884822, 26.133579, 119.5905824], [4596334950, 26.1333659, 119.5929805], [4596334951, 26.1331763, 119.597801], [4596334952, 26.1330383, 119.6013732], [4596334953, 26.1323486, 119.6039274], [4596334954, 26.1317107, 119.6059248], [4596334955, 26.129883, 119.6109949], [4596334956, 26.1280381, 119.6147976], [4596334957, 26.1251585, 119.6199829], [4596334958, 26.1223479, 119.6239392], [4596334959, 26.119882, 119.6282412], [4596334960, 26.1172092, 119.6323703], [4596334961, 26.1167091, 119.6332921], [64175581, 26.1176627, 119.6339803]]","[64623192, 26.1333792, 119.5639922]","[64175581, 26.1176627, 119.6339803]"
465566304,"[[4605166461, 24.3757203, 107.5716756], [4605166457, 24.375502, 107.571266], [4605166455, 24.375111, 107.570957], [4605166454, 24.374755, 107.570834], [4605166452, 24.374529, 107.570692], [4605166450, 24.37425, 107.570679], [4605166447, 24.373322, 107.570442], [4605166595, 24.369171, 107.570239], [4605166592, 24.368659, 107.570285], [4605166384, 24.367946, 107.570397], [4605166378, 24.366872, 107.570672], [4605166374, 24.365533, 107.570832], [4605166371, 24.364424, 107.570879], [4605166366, 24.363198, 107.570684], [4605166352, 24.3612506, 107.5698034], [4605166329, 24.358821, 107.5685324], [4605166319, 24.358462, 107.5682], [4605166415, 24.356815, 107.565926], [4605166396, 24.355732, 107.565335], [4605166285, 24.3545427, 107.5643078], [4605166181, 24.352892, 107.559589], [4605166158, 24.352014, 107.558272], [4605166149, 24.3517, 107.557616], [4605166137, 24.350932, 107.556439], [4605166129, 24.350776, 107.556097], [4605166103, 24.349563, 107.553906], [4605166228, 24.349188, 107.553139], [4605166208, 24.348347, 107.550965], [4605166204, 24.348271, 107.550853], [4605165868, 24.346848, 107.54693], [4605165859, 24.346464, 107.546315], [4605166101, 24.34504, 107.543172], [4605166097, 24.344614, 107.542292], [4605166092, 24.344333, 107.541621], [4605165975, 24.343617, 107.540386], [4605165959, 24.342969, 107.539498], [4605165954, 24.342677, 107.539003], [4605165942, 24.342148, 107.538362], [4605165934, 24.341895, 107.538071], [4605165915, 24.340291, 107.536805], [4605165907, 24.339524, 107.536443], [4605164982, 24.338404, 107.535781], [4605164946, 24.335653, 107.534495], [4605164939, 24.334385, 107.533997], [4605164919, 24.331516, 107.532614], [4605164914, 24.330394, 107.532071], [4605164897, 24.328998, 107.531474], [4605165900, 24.327843, 107.5308], [4605165890, 24.326529, 107.530205], [4605165781, 24.324291, 107.528893], [4605165774, 24.323077, 107.527995], [4605165750, 24.319549, 107.525866], [4605165745, 24.318761, 107.52522], [4605165739, 24.318098, 107.524519], [4605165731, 24.317409, 107.523728], [4605165799, 24.316139, 107.522226], [4605165793, 24.315948, 107.521903], [4605165789, 24.31571, 107.521627], [4605165676, 24.315064, 107.520673], [4605165673, 24.314912, 107.520206], [4605165668, 24.31474, 107.519957], [4605165665, 24.314659, 107.519594], [4605165662, 24.314529, 107.519366], [4605165657, 24.314454, 107.519071], [4605165650, 24.314283, 107.51875], [4605165648, 24.314241, 107.517684], [4605165649, 24.314281, 107.517291], [4605165655, 24.31437, 107.51703], [4605165672, 24.314808, 107.516219], [4605165677, 24.315095, 107.51578], [4605165682, 24.315535, 107.515283], [4605165794, 24.315953, 107.514528], [4605165800, 24.316223, 107.513802], [4605165706, 24.316542, 107.513283], [4605165711, 24.316616, 107.512841], [4605165713, 24.3166586, 107.5119657]]","[4605166461, 24.3757203, 107.5716756]","[4605165713, 24.3166586, 107.5119657]"
466920269,"[[2512178963, 22.2844786, 114.0371381], [4616208253, 22.2832034, 114.0366995], [6959350100, 22.2821993, 114.0362945], [4616208256, 22.2628469, 114.0265867], [7395330804, 22.2617469, 114.0261434], [7395330803, 22.2607201, 114.0259022], [7395330802, 22.2598744, 114.0258669], [4616208257, 22.2591136, 114.0260288], [7395330805, 22.2585973, 114.0263131], [4616208258, 22.2582299, 114.0267369], [7395330806, 22.2580102, 114.0272678], [1852581699, 22.2579581, 114.027692]]","[2512178963, 22.2844786, 114.0371381]","[1852581699, 22.2579581, 114.027692]"
469207129,"[[4635904046, 23.0896052, 113.4290662], [4635904045, 23.0897144, 113.4290659], [7793741348, 23.0900162, 113.4290278], [7793741324, 23.0903575, 113.428973], [7793741347, 23.0907697, 113.4287995], [7793741323, 23.0912113, 113.4284672], [7793741346, 23.0916393, 113.4280689], [7793741345, 23.0939901, 113.4254843], [7793741344, 23.0944244, 113.4251197], [7793741343, 23.0948432, 113.424898], [7793741342, 23.0953341, 113.4247203], [4635904044, 23.0956857, 113.4246346], [4635904043, 23.0962488, 113.4245508]]","[4635904046, 23.0896052, 113.4290662]","[4635904043, 23.0962488, 113.4245508]"
469393638,"[[5657231721, 23.1432853, 112.3646585], [5657231726, 23.1431313, 112.3646113], [5657231734, 23.1357514, 112.3623018], [5657231728, 23.1357176, 112.3622588]]","[5657231721, 23.1432853, 112.3646585]","[5657231728, 23.1357176, 112.3622588]"
479846132,"[[3682096776, 23.6955568, 113.0997057], [4728882236, 23.6958333, 113.0994704], [4728882237, 23.6961182, 113.0993095], [4728882238, 23.6963638, 113.0992559], [4728882239, 23.6966683, 113.0992559], [4728882240, 23.6969237, 113.0993417], [4728882241, 23.6971694, 113.0994704], [4728882242, 23.6973069, 113.0995992], [4728882243, 23.6974543, 113.0998352], [4728882244, 23.6975525, 113.1001464], [4728882245, 23.6976409, 113.1005326], [3682096654, 23.6977034, 113.1010162]]","[3682096776, 23.6955568, 113.0997057]","[3682096654, 23.6977034, 113.1010162]"
482685363,"[[4754863329, 23.7060115, 113.1300898], [4754863330, 23.7063158, 113.1300974], [4754863331, 23.7065302, 113.1301282], [4754863332, 23.7067671, 113.1301898], [4754863333, 23.7069759, 113.1302823], [4754863334, 23.7072693, 113.1305041], [4754863335, 23.7075006, 113.1307136], [4754863336, 23.7077489, 113.1309909], [4754863337, 23.7079181, 113.1312497], [4754863338, 23.7080795, 113.1315353]]","[4754863329, 23.7060115, 113.1300898]","[4754863338, 23.7080795, 113.1315353]"
482685364,"[[77230352, 23.7176969, 113.186166], [4754863369, 23.7182438, 113.1854052]]","[77230352, 23.7176969, 113.186166]","[4754863369, 23.7182438, 113.1854052]"
482685365,"[[4754863359, 23.7175617, 113.184656], [4754863365, 23.7177882, 113.1847846], [4754863366, 23.7179763, 113.1849528], [4754863367, 23.718096, 113.1851115], [4754863368, 23.718173, 113.185233], [4754863369, 23.7182438, 113.1854052]]","[4754863359, 23.7175617, 113.184656]","[4754863369, 23.7182438, 113.1854052]"
482685366,"[[74504353, 23.7016024, 113.1594211], [4754829019, 23.7008813, 113.1595376]]","[74504353, 23.7016024, 113.1594211]","[4754829019, 23.7008813, 113.1595376]"
482685377,"[[4754863364, 23.7189473, 113.1844264], [76204352, 23.7196577, 113.1834382]]","[4754863364, 23.7189473, 113.1844264]","[76204352, 23.7196577, 113.1834382]"
482685378,"[[4754863338, 23.7080795, 113.1315353], [4754828980, 23.7075832, 113.1321391], [4754828981, 23.7068991, 113.1331104], [4754828982, 23.7062833, 113.1344928], [4754828983, 23.7058386, 113.135763], [4754828984, 23.7050006, 113.137687], [4754828985, 23.7039914, 113.1391441], [4754828986, 23.7020244, 113.1416659], [4754828987, 23.7012719, 113.1430108], [4754828988, 23.7005193, 113.1448975], [4754828989, 23.6999035, 113.1470457], [4754828990, 23.6996913, 113.1489707], [4754829017, 23.6998047, 113.1520623], [4754829018, 23.7001486, 113.154884], [4754829019, 23.7008813, 113.1595376]]","[4754863338, 23.7080795, 113.1315353]","[4754829019, 23.7008813, 113.1595376]"
482685379,"[[4754829019, 23.7008813, 113.1595376], [4754829020, 23.7012572, 113.1629777], [4754829221, 23.7014257, 113.1668], [4754863339, 23.7013844, 113.1692232], [4754863340, 23.7012861, 113.1726564], [4754863341, 23.701327, 113.1734731], [4754863342, 23.7015863, 113.1744075], [4754863343, 23.7019752, 113.1756391], [4754863344, 23.70239, 113.1764036], [4754863345, 23.7031677, 113.1776494], [4754863346, 23.7042047, 113.1790934], [4754863347, 23.7048529, 113.1798437], [4754863348, 23.7059158, 113.1805515], [4754863349, 23.7076138, 113.1816274], [4754863350, 23.7086767, 113.1823211], [4754863351, 23.709597, 113.18276], [4754863352, 23.7103617, 113.1830714], [4754863353, 23.7113987, 113.1833687], [4754863354, 23.712832, 113.1836304], [4754863355, 23.7143054, 113.1837806], [4754863356, 23.7149734, 113.1838879], [4754863357, 23.7159687, 113.1840706], [4754863358, 23.7168024, 113.1843471], [4754863359, 23.7175617, 113.184656]]","[4754829019, 23.7008813, 113.1595376]","[4754863359, 23.7175617, 113.184656]"
482685381,"[[4754863369, 23.7182438, 113.1854052], [4754863364, 23.7189473, 113.1844264]]","[4754863369, 23.7182438, 113.1854052]","[4754863364, 23.7189473, 113.1844264]"
485320269,"[[4780961500, 25.2752479, 110.2907807], [6320432798, 25.2754001, 110.2903252], [6317773395, 25.2763138, 110.2901615], [4780961507, 25.2773132, 110.2887266], [4780961508, 25.2770247, 110.2882049], [6317773402, 25.2771992, 110.2870496], [6317773405, 25.2774382, 110.2862657], [6317773407, 25.2780242, 110.2860147], [4780961514, 25.2783997, 110.2852713], [6317773408, 25.2788063, 110.2841723], [4780961517, 25.2794721, 110.2839233], [4780961519, 25.2811784, 110.2840939], [4780961520, 25.2826707, 110.2846522], [4780961622, 25.285335, 110.2863977], [4780961623, 25.2871899, 110.2889496], [4780961625, 25.2881051, 110.2908468], [6318085646, 25.2894189, 110.2916103], [6320194309, 25.2903548, 110.2910455], [4780961628, 25.2915665, 110.2908233], [4780961629, 25.2919875, 110.2923378], [4780961631, 25.2926655, 110.2930613], [6320432821, 25.293114, 110.2942947], [6318085650, 25.29357, 110.2947067], [4780961634, 25.294198, 110.2951061], [4780961635, 25.2944358, 110.2961521], [4780961636, 25.294208, 110.297292], [6318049385, 25.294223, 110.2977231], [6318085651, 25.2944266, 110.299351], [4780961641, 25.292083, 110.3008144], [4780961644, 25.2885907, 110.3014868], [4780961647, 25.2847798, 110.3016443], [4780961648, 25.2835961, 110.3013713], [4780961650, 25.2814807, 110.3004915], [4780961651, 25.2804636, 110.3000189], [4780961654, 25.2788464, 110.2982888], [4780961656, 25.2741678, 110.2949988]]","[4780961500, 25.2752479, 110.2907807]","[4780961656, 25.2741678, 110.2949988]"
488119533,"[[4804718347, 22.7543417, 109.4196068], [4804718343, 22.7565863, 109.422071]]","[4804718347, 22.7543417, 109.4196068]","[4804718343, 22.7565863, 109.422071]"
488313247,"[[623563245, 22.8604605, 109.5501395], [4806283173, 22.8630517, 109.5480421]]","[623563245, 22.8604605, 109.5501395]","[4806283173, 22.8630517, 109.5480421]"
490416188,"[[4826004050, 18.5895917, 110.176231], [5709126574, 18.5897066, 110.1769425], [5709126571, 18.5858154, 110.1826709], [4826004049, 18.5805104, 110.1950708], [4826004051, 18.5807459, 110.1960495]]","[4826004050, 18.5895917, 110.176231]","[4826004051, 18.5807459, 110.1960495]"
493894254,"[[4857554378, 23.1843242, 112.61025], [4857554337, 23.1818004, 112.6164743]]","[4857554378, 23.1843242, 112.61025]","[4857554337, 23.1818004, 112.6164743]"
493900837,"[[4857597764, 23.1595611, 112.7430227], [4857597903, 23.1606918, 112.7418821]]","[4857597764, 23.1595611, 112.7430227]","[4857597903, 23.1606918, 112.7418821]"
496314606,"[[4880208081, 26.3135166, 118.7796173], [4880208080, 26.3137817, 118.7793045], [4880208079, 26.3141708, 118.7792969], [4880208078, 26.3154716, 118.7798767], [4880208077, 26.3159485, 118.7797775], [4880208076, 26.3166656, 118.7788315], [4880208075, 26.3175259, 118.7765656], [4880208074, 26.3178635, 118.7760696]]","[4880208081, 26.3135166, 118.7796173]","[4880208074, 26.3178635, 118.7760696]"
499882179,"[[4850276661, 22.4719025, 113.9098451], [4850276660, 22.4712871, 113.9118792], [6816541486, 22.4708196, 113.9124885], [4850276659, 22.4702317, 113.9129122], [6816541487, 22.4695755, 113.9131701], [6816541488, 22.4688539, 113.9132445], [6816541489, 22.4677791, 113.9131721], [6816541490, 22.4666247, 113.912966], [830984655, 22.4647882, 113.9124012], [6816541491, 22.4485321, 113.9067968], [830984652, 22.4465749, 113.9061712], [7475257070, 22.4445271, 113.9055825], [7475257069, 22.4415917, 113.9047156], [7475257068, 22.4381804, 113.9035569], [7475257067, 22.4359591, 113.9025699], [7475257066, 22.4345708, 113.9017759], [7475257065, 22.4332221, 113.9007674], [7475257064, 22.4319329, 113.8995229], [7475257063, 22.4305445, 113.8980852], [7475257062, 22.4293941, 113.8966046], [7475257061, 22.4285412, 113.8952743], [7475257057, 22.3977943, 113.8451491], [7475257056, 22.3959691, 113.8424455], [8823766988, 22.3948611, 113.8407781], [7475257055, 22.3932312, 113.8384114], [7475257054, 22.3916287, 113.8362168], [8823766986, 22.3900308, 113.8337528], [8823766985, 22.3876697, 113.8297964], [7475257053, 22.3858607, 113.8267384], [7475257058, 22.3842816, 113.8241694], [7374385295, 22.3831793, 113.8224119], [8823766987, 22.3821748, 113.8208536], [7374385294, 22.3589711, 113.7834341], [7374385298, 22.3558803, 113.7784452], [7374385299, 22.3529631, 113.7735099], [7374385300, 22.3495099, 113.767888], [7374385301, 22.3473269, 113.7642188], [7374385302, 22.3458781, 113.7622018], [7374385303, 22.3437545, 113.7594552], [7374385304, 22.3410355, 113.7560434], [7374385305, 22.33786, 113.7523741], [7374385306, 22.3352004, 113.7495417], [7374385307, 22.3335728, 113.7479753], [7374385308, 22.3313498, 113.7462158], [7374385309, 22.3294642, 113.7447996], [7374385310, 22.3261495, 113.7425465], [7374385311, 22.322517, 113.7400789], [7374385312, 22.3210084, 113.7391562], [7374385313, 22.3197778, 113.7384481], [7374385314, 22.3176339, 113.737504], [7374385315, 22.3147159, 113.7363238], [7374385316, 22.3124926, 113.7355299], [7374385317, 22.3107655, 113.7350363], [7374385318, 22.3090583, 113.7345857], [7374385319, 22.3069739, 113.7343068], [7374385320, 22.3051872, 113.7341566], [7374385321, 22.2610887, 113.7336201], [7374385322, 22.2598774, 113.7336201], [7374385323, 22.2586064, 113.7335987], [7374385324, 22.257256, 113.7334914], [7374385325, 22.2554687, 113.733191], [7374385326, 22.2539594, 113.7327833], [7374385327, 22.2522117, 113.7322254], [7374385328, 22.2495307, 113.7311954], [7374385329, 22.2470283, 113.7300367], [7374385330, 22.2443074, 113.7287063], [7374385331, 22.2426589, 113.7277407], [7374385332, 22.2408913, 113.726582], [7374385340, 22.2394017, 113.7254662], [7374385339, 22.2381306, 113.7245006], [7374385338, 22.2365813, 113.7232346], [7374385337, 22.2352109, 113.7219901], [7374385336, 22.2341185, 113.7209172], [7374385335, 22.233026, 113.7195439], [7374385334, 22.2323507, 113.7186212], [8823766981, 22.2319732, 113.7180279], [7374385333, 22.2314335, 113.7171857], [8456231558, 22.1795979, 113.6200194], [6824508150, 22.1790253, 113.618879], [8456231559, 22.1781188, 113.616783], [4233468065, 22.1773749, 113.6151314], [6824508151, 22.1765594, 113.6133237], [8823766978, 22.1760242, 113.6120504], [8823766979, 22.1756953, 113.6112354], [6824508157, 22.1753866, 113.6103336], [6824508062, 22.1749068, 113.6087087], [8456169960, 22.1744392, 113.606921], [6824508101, 22.1740313, 113.6050045], [6824508155, 22.1736838, 113.6031816], [8456231561, 22.173412, 113.6011601], [8456231560, 22.1732098, 113.5992566], [7475257003, 22.1730696, 113.5971888], [7475257002, 22.1730069, 113.5957646], [8823766980, 22.1729626, 113.5944964], [8823766977, 22.1729679, 113.5937325], [7475257001, 22.1730347, 113.5922561], [8823766976, 22.1731538, 113.591269], [7475257000, 22.173273, 113.5902819], [7475256999, 22.1734864, 113.5887469], [7475256998, 22.1738154, 113.5870271], [7475256997, 22.1740597, 113.5859582], [7475256993, 22.1743901, 113.5844996], [7475256996, 22.174833, 113.5827064], [7475256988, 22.1752395, 113.5811161], [7475256987, 22.1806044, 113.5626733], [7475256985, 22.1809323, 113.5613482], [8955827027, 22.1812012, 113.5602559], [7475233383, 22.1813892, 113.5591703], [7475256992, 22.1815488, 113.5580425], [7475256990, 22.1816065, 113.5566811], [6591846738, 22.1815672, 113.5554708], [6123400885, 22.1814403, 113.5539975], [6123395582, 22.1811888, 113.5518941], [6123395581, 22.1809767, 113.5504873], [8955827026, 22.1806262, 113.5485205], [6123395580, 22.1801229, 113.5460684], [6123395578, 22.1799109, 113.5449844], [7475233351, 22.1796204, 113.543687], [7475233350, 22.1792803, 113.5424219], [7475233349, 22.1789006, 113.5413209], [6123400906, 22.1783535, 113.5399508], [6123400907, 22.1776772, 113.538444], [6123400908, 22.1766506, 113.5362897], [6123400963, 22.1758755, 113.5348178], [6123400959, 22.1754332, 113.5341709], [6123400957, 22.1750057, 113.533715], [6123400962, 22.1744275, 113.5333002], [6123400960, 22.1737648, 113.5329927], [6123400961, 22.1731517, 113.5328028], [8882445034, 22.1725557, 113.532663], [8882438006, 22.1721336, 113.5325883], [8882438007, 22.171622, 113.5325524], [8882438008, 22.1712382, 113.5325528], [8882438005, 22.1702454, 113.5326554], [8882438012, 22.1694662, 113.5328111], [8882438010, 22.1687678, 113.5330371], [8882438004, 22.1679915, 113.53337], [8882438011, 22.1671234, 113.533794], [8882438003, 22.1660809, 113.5343198], [8882437997, 22.1654078, 113.5346398], [8882437998, 22.1572104, 113.5387865], [8882437999, 22.1566092, 113.5391406], [8882438002, 22.1560232, 113.5395244], [8882438001, 22.1556674, 113.5398134], [8882438000, 22.1551684, 113.5402456], [8882437979, 22.1542592, 113.5411361], [8882437980, 22.1511936, 113.5442207], [8882437981, 22.1504732, 113.5449181], [8882437982, 22.1498174, 113.5454974], [8882437983, 22.147184, 113.5476056], [8882437991, 22.1468884, 113.5478578], [8882437984, 22.1465331, 113.548126], [8882437990, 22.146193, 113.5483669], [8882437985, 22.1457779, 113.5486195], [8882437986, 22.1453605, 113.5488234], [8882437987, 22.144963, 113.548995], [8882437989, 22.1444493, 113.5491448], [8882437988, 22.1441084, 113.5491989], [6123400914, 22.1438425, 113.5492302], [7475233312, 22.1195674, 113.5482456], [7475233313, 22.1191573, 113.5482107], [7475233322, 22.1188199, 113.548162], [7475233314, 22.1185784, 113.5481115], [7475233320, 22.1181963, 113.5479651], [7475233315, 22.1178827, 113.5477521], [7475233321, 22.1176263, 113.5474961], [7475233317, 22.1174602, 113.5472264], [7475233319, 22.1173169, 113.5468557], [7475233318, 22.1172627, 113.5465668]]","[4850276661, 22.4719025, 113.9098451]","[7475233318, 22.1172627, 113.5465668]"
500984266,"[[3935229387, 4.5821994, 113.9899879], [3935229386, 4.5784376, 113.9872874]]","[3935229387, 4.5821994, 113.9899879]","[3935229386, 4.5784376, 113.9872874]"
502142686,"[[4091985223, 22.381149, 114.2738808], [4927133044, 22.379789, 114.2760013], [7395288228, 22.3792208, 114.2769903], [7395288229, 22.3785245, 114.278544], [7395288230, 22.3779612, 114.2801928], [7395288231, 22.3775718, 114.2819058], [4927133045, 22.3773484, 114.2836295], [7395288232, 22.3772886, 114.2853806], [1205458238, 22.3772868, 114.300535]]","[4091985223, 22.381149, 114.2738808]","[1205458238, 22.3772868, 114.300535]"
502364089,"[[4928577656, 22.3824685, 114.2751804], [4928577657, 22.3811207, 114.2768573], [4928577658, 22.3803866, 114.2773293], [4928577659, 22.3794342, 114.2777585], [4928577660, 22.3768746, 114.278488], [4928577661, 22.3728268, 114.2796253], [4928577662, 22.3623694, 114.281299], [4928577663, 22.3584799, 114.2828225], [4928577664, 22.3541537, 114.2848824], [4928577665, 22.3515937, 114.2880367], [4928577666, 22.3497877, 114.2917703], [4928577667, 22.3487756, 114.2960404], [4928577668, 22.3496091, 114.2988728], [4928577669, 22.3510777, 114.300289], [4928577670, 22.3536775, 114.3012976], [4928577671, 22.3564359, 114.301834], [4928577672, 22.3613772, 114.3020271], [4928577673, 22.3639569, 114.3023275], [4928577674, 22.3649491, 114.3029498], [3218492151, 22.3653903, 114.3042638]]","[4928577656, 22.3824685, 114.2751804]","[3218492151, 22.3653903, 114.3042638]"
